,country,year,status,life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under_five_death,hiv_aids,gdp,population,schooling,current_amount
762,eritrea,2013,Developing,64.0,266.0,6,0.0,45,17.5,8.0,0.5,,,5.0,-1981775.0
763,eritrea,2014,Developing,64.4,261.0,5,0.0,127,18.0,8.0,0.4,,,5.0,-1113082.0
764,eritrea,2015,Developing,64.7,255.0,5,0.0,198,18.6,7.0,0.4,,,5.0,146682.0
765,estonia,2000,Developing,78.0,218.0,0,5.34809451,9,54.0,0.0,0.1,47.32827,1396985.0,14.0,5988250.0
766,estonia,2001,Developing,78.0,225.0,0,88.62945822,0,54.3,0.0,0.1,4498.95727,1388115.0,15.0,15372000.0
767,estonia,2002,Developing,71.2,211.0,0,7.806042825,0,54.6,0.0,0.1,538.3477809999999,137935.0,15.0,16218000.0
768,estonia,2003,Developing,71.9,199.0,0,132.7233922,0,54.9,0.0,0.1,7174.2374150000005,13772.0,16.0,21628000.0
769,estonia,2004,Developing,72.3,195.0,0,101.12011609999999,0,55.2,0.0,0.1,885.4651150000001,136255.0,16.0,20345319.0
770,estonia,2005,Developing,72.8,189.0,0,153.5045263,2,55.5,0.0,0.1,1338.31322,1354775.0,16.0,16137702.0
771,estonia,2006,Developing,73.0,188.0,0,244.3510801,27,55.9,0.0,0.1,12595.4165,134681.0,16.0,19201923.0
772,estonia,2007,Developing,73.0,189.0,0,1904.1246899999999,1,56.3,0.0,0.1,16586.452,13468.0,16.0,13406864.0
773,estonia,2008,Developing,74.2,167.0,0,225.07236180000004,0,56.7,0.0,0.1,1894.5485,13379.0,16.0,17808380.0
774,estonia,2009,Developing,74.9,156.0,0,1717.0887109999999,0,57.1,0.0,0.1,14726.318280000001,1334515.0,16.0,21246229.0
775,estonia,2010,Developing,75.6,137.0,0,1802.017593,0,57.6,0.0,0.1,14638.6482,1331475.0,16.0,16945089.0
776,estonia,2011,Developing,76.1,138.0,0,2146.945741,7,58.0,0.0,0.1,17454.843419999997,1327439.0,16.0,27781833.0
777,estonia,2012,Developing,76.3,135.0,0,2263.1037969999998,4,58.5,0.0,0.1,17421.8922,1322696.0,17.0,32700871.0
778,estonia,2013,Developing,76.9,127.0,0,261.29148080000004,2,59.0,0.0,0.1,1929.7746,1317997.0,17.0,22763168.0
779,estonia,2014,Developing,77.3,122.0,0,2700.07305,0,59.4,0.0,0.1,19941.455319999997,1314545.0,17.0,12420194.0
780,estonia,2015,Developing,77.6,119.0,0,0.0,4,59.9,0.0,0.1,1774.9291,131547.0,17.0,10314790.0
781,ethiopia,2000,Developing,51.2,391.0,253,11.59481766,1660,12.3,404.0,5.0,123.87625700000001,66537331.0,4.0,277583378.0
782,ethiopia,2001,Developing,52.5,372.0,246,1.186227577,2366,12.6,392.0,4.9,12.178927900000001,68492257.0,4.0,342857435.0
783,ethiopia,2002,Developing,53.2,369.0,237,10.82452594,3332,12.9,377.0,4.6,111.36343559999999,7497192.0,5.0,291993701.0
784,ethiopia,2003,Developing,54.0,363.0,228,10.97201912,228,13.2,360.0,4.4,118.87344660000001,72545144.0,5.0,1038735679.0
785,ethiopia,2004,Developing,55.0,354.0,217,1.5069624819999998,73,13.5,342.0,4.1,135.7623858,7462445.0,5.0,750743715.0
786,ethiopia,2005,Developing,56.0,343.0,206,18.03753133,357,13.8,323.0,3.7,161.6266248,7672783.0,6.0,1248948600.0
787,ethiopia,2006,Developing,57.2,328.0,196,22.18952246,1451,14.2,304.0,3.3,193.794956,7885689.0,7.0,627883513.0
788,ethiopia,2007,Developing,58.5,39.0,186,30.46451811,1446,14.5,286.0,2.8,243.32682200000002,8149.0,7.0,798511022.0
789,ethiopia,2008,Developing,59.8,289.0,177,38.55783268,3511,14.9,270.0,2.4,325.3825543,83184892.0,8.0,1693787725.0
790,ethiopia,2009,Developing,68.0,274.0,169,53.77354001,1176,15.3,256.0,2.0,379.75663849999995,85416253.0,8.0,1576939932.0
791,ethiopia,2010,Developing,61.8,261.0,162,67.73374413,4235,15.6,243.0,1.7,341.39992,877267.0,8.0,1683533891.0
792,ethiopia,2011,Developing,62.6,249.0,156,67.77565369,3255,16.0,231.0,1.4,354.8463544,946756.0,8.0,1380688637.0
793,ethiopia,2012,Developing,63.3,241.0,150,86.82551124,4347,16.4,221.0,1.2,468.567249,92444183.0,8.0,1583022483.0
794,ethiopia,2013,Developing,63.7,237.0,145,8.313282039,5253,16.8,211.0,0.9,52.15358870000001,94887724.0,8.0,1419706696.0
795,ethiopia,2014,Developing,64.2,234.0,140,89.95805845,12739,17.2,202.0,0.6,571.1622758999999,97366774.0,8.0,1420407845.0
796,ethiopia,2015,Developing,64.8,225.0,136,0.0,17745,17.6,194.0,0.6,645.4637627000001,9987333.0,8.0,1539358800.0
797,fiji,2000,Developing,67.7,221.0,0,31.25834616,0,5.2,0.0,0.1,276.1338,811223.0,13.0,428000.0
798,fiji,2001,Developing,67.8,221.0,0,20.711912899999998,17,51.2,0.0,0.1,238.891729,814218.0,13.0,16000.0
799,fiji,2002,Developing,67.9,22.0,0,206.071686,304,52.2,0.0,0.1,2259.55796,815691.0,13.0,100000.0
800,fiji,2003,Developing,68.0,22.0,0,253.8196705,305,53.2,0.0,0.1,2835.973972,816628.0,13.0,1996656.0
801,fiji,2004,Developing,68.1,218.0,0,43.99452464,37,54.2,0.0,0.1,3332.918533,818354.0,13.0,3804500.0
802,fiji,2005,Developing,68.3,214.0,0,64.39203443,0,55.1,0.0,0.1,3658.6383200000005,821817.0,14.0,3218481.0
803,fiji,2006,Developing,68.5,211.0,0,52.12416339999999,136,55.9,0.0,0.1,3749.9398130000004,827411.0,14.0,4537829.0
804,fiji,2007,Developing,68.6,29.0,0,5.889526221000001,0,56.6,0.0,0.1,478.82327000000004,834812.0,14.0,2638667.0
805,fiji,2008,Developing,68.7,26.0,0,81.04656111,0,57.3,0.0,0.1,4177.657789,84334.0,14.0,3023617.0
806,fiji,2009,Developing,68.9,23.0,0,60.65068446,1,58.0,0.0,0.1,3369.4824700000004,851967.0,15.0,4560106.0
807,fiji,2010,Developing,69.1,2.0,0,62.08343533,0,58.7,0.0,0.1,3651.966784,85995.0,15.0,3603559.0
808,fiji,2011,Developing,69.2,197.0,0,401.79310449999997,0,59.5,0.0,0.1,4353.121392,86786.0,15.0,4027992.0
809,fiji,2012,Developing,69.4,195.0,0,431.4854874,0,6.2,0.0,0.1,4546.73854,873596.0,15.0,3484858.0
810,fiji,2013,Developing,69.6,192.0,0,460.6487805,0,61.1,0.0,0.1,4763.68956,879715.0,15.0,3513996.0
811,fiji,2014,Developing,69.7,19.0,0,50.539484,0,61.9,0.0,0.1,546.3728,88586.0,15.0,4551928.0
812,fiji,2015,Developing,69.9,188.0,0,0.0,0,62.7,0.0,0.1,4921.89629,892149.0,15.0,4202115.0
813,finland,2011,Developing,83.0,86.0,0,71.01620838,27,6.6,0.0,0.1,579.72415,5388272.0,17.0,100259.0
814,finland,2012,Developing,84.0,82.0,0,5889.012536,0,61.0,0.0,0.1,47415.55987,5413971.0,17.0,35102.0
815,finland,2013,Developing,87.0,79.0,0,6115.496624,2,61.4,0.0,0.1,49638.7713,5438972.0,17.0,28996.0
816,france,2002,Developing,79.2,11.0,3,3779.655273,5185,55.8,4.0,0.1,24275.2426,6185267.0,16.0,20000.0
817,france,2004,Developing,82.0,94.0,3,5291.234786,4448,57.0,4.0,0.1,33874.74255,6274897.0,16.0,12000.0
818,france,2006,Developing,86.0,92.0,3,5689.9919310000005,40,58.0,4.0,0.1,36544.5853,63621376.0,16.0,10000.0
819,france,2008,Developing,89.0,88.0,3,7002.785925,604,59.1,3.0,0.1,45413.6571,6437499.0,16.0,3074500.0
820,france,2009,Developing,81.1,88.0,3,6415.35735,1541,59.6,3.0,0.1,41631.13141,647744.0,16.0,483670.0
821,france,2010,Developing,81.3,86.0,3,72.80012109999998,5048,6.1,3.0,0.1,473.34279000000004,6527512.0,16.0,1258335.0
822,france,2011,Developing,81.7,83.0,3,683.9190568,14949,6.6,3.0,0.1,4381.288,65342776.0,16.0,1215866.0
823,france,2012,Developing,81.5,83.0,3,751.3793552999999,0,61.1,3.0,0.1,4838.2444,6565979.0,16.0,389206.0
824,france,2013,Developing,82.0,81.0,3,6646.9539350000005,272,61.6,3.0,0.1,42554.1225,6599857.0,16.0,290862.0
825,france,2014,Developing,82.2,79.0,3,6739.677606,267,62.0,3.0,0.1,42955.24287,66331957.0,16.0,1464868.0
826,france,2015,Developing,82.4,78.0,2,0.0,157,62.5,3.0,0.1,36526.7711,6662468.0,16.0,115276.0
827,gabon,2000,Developing,61.0,296.0,2,218.17274730000003,15,28.1,3.0,9.5,4116.46693,1231122.0,12.0,3029000.0
828,gabon,2001,Developing,59.8,37.0,2,183.69807780000002,5129,28.7,3.0,10.1,3976.1488700000004,1262259.0,12.0,4758209.0
829,gabon,2002,Developing,59.7,315.0,2,22.69039905,110,29.2,3.0,10.7,412.55271,129449.0,12.0,4847686.0
830,gabon,2003,Developing,59.7,32.0,2,352.232365,0,29.8,3.0,11.0,4892.11618,1328146.0,12.0,6826250.0
831,gabon,2004,Developing,59.7,322.0,2,443.47506339999995,63,3.3,3.0,11.1,5685.577736,136425.0,12.0,6428097.0
832,gabon,2005,Developing,65.0,37.0,2,353.2438029,0,3.8,3.0,10.9,6741.2939480000005,143126.0,12.0,4871111.0
833,gabon,2006,Developing,61.4,288.0,2,40.53719812,90,31.4,3.0,10.7,727.777345,1444844.0,12.0,3378535.0
834,gabon,2007,Developing,61.6,291.0,2,545.4389573,0,31.9,3.0,10.0,8352.81711,1489193.0,12.0,3667774.0
835,gabon,2008,Developing,61.6,298.0,2,11.05422474,3,32.4,3.0,8.9,194.2746,1536411.0,12.0,1275705.0
836,gabon,2009,Developing,61.7,31.0,2,52.31086276,0,33.0,3.0,8.0,763.66223,1586754.0,12.0,2890688.0
837,gabon,2010,Developing,62.3,294.0,2,145.318282,1,33.5,3.0,7.0,8754.113376000001,16421.0,13.0,4724671.0
838,gabon,2011,Developing,62.8,289.0,2,133.5223672,2,34.1,3.0,6.0,1716.2258,169711.0,13.0,4144594.0
839,gabon,2012,Developing,63.5,276.0,2,805.3925284,2,34.6,3.0,4.9,9774.18117,1756817.0,13.0,7844333.0
840,gabon,2013,Developing,64.6,255.0,2,154.8758879,122,35.2,3.0,3.7,9679.742995,1817271.0,13.0,11533065.0
841,gabon,2014,Developing,65.5,237.0,2,715.2816938999999,33,35.8,3.0,2.8,9692.163874,1875713.0,13.0,13844431.0
842,gabon,2015,Developing,66.0,229.0,2,0.0,27,36.3,3.0,2.7,7388.984144,193175.0,13.0,19962835.0
843,gambia,2000,Developing,55.9,33.0,3,0.0,336,18.0,6.0,2.0,,,7.0,4411400.0
844,gambia,2001,Developing,56.3,3.0,3,0.0,99,18.5,6.0,2.3,,,7.0,5523742.0
845,gambia,2002,Developing,56.6,298.0,3,0.0,32,19.1,6.0,2.5,,,7.0,4354998.0
846,gambia,2003,Developing,57.0,297.0,3,0.0,119,19.7,6.0,2.7,,,7.0,6893017.0
847,gambia,2004,Developing,57.3,296.0,3,0.0,0,2.3,6.0,2.9,,,8.0,6772572.0
848,gambia,2005,Developing,57.7,294.0,3,0.0,0,2.9,6.0,3.0,,,8.0,4657872.0
849,gambia,2006,Developing,58.2,288.0,3,0.0,0,21.5,6.0,3.0,,,8.0,8726490.0
850,gambia,2007,Developing,58.5,288.0,3,0.0,0,22.2,6.0,3.1,,,8.0,3780801.0
851,gambia,2008,Developing,58.7,287.0,3,0.0,0,22.8,6.0,3.0,,,9.0,24586373.0
852,gambia,2009,Developing,59.0,286.0,3,0.0,0,23.5,6.0,2.7,,,9.0,10572485.0
853,gambia,2010,Developing,59.3,284.0,3,0.0,2,24.1,6.0,2.1,,,9.0,13337084.0
854,gambia,2011,Developing,59.8,277.0,3,0.0,0,24.8,5.0,1.8,,,9.0,6771571.0
855,gambia,2012,Developing,62.0,269.0,3,0.0,0,25.4,5.0,1.4,,,9.0,5824723.0
856,gambia,2013,Developing,66.0,266.0,3,0.0,0,26.0,5.0,1.6,,,9.0,5098255.0
857,gambia,2014,Developing,68.0,266.0,3,0.0,1,26.7,5.0,1.7,,,9.0,4205701.0
858,gambia,2015,Developing,61.1,262.0,3,0.0,71,27.3,5.0,1.7,,,9.0,4697565.0
859,georgia,2000,Developing,71.8,129.0,2,47.81704183,50,46.0,2.0,0.1,691.997711,44183.0,11.0,112362405.0
860,georgia,2001,Developing,73.0,121.0,2,57.10318825,35,46.5,2.0,0.1,733.974142,43864.0,12.0,194385893.0
861,georgia,2002,Developing,71.7,142.0,2,60.55818291,199,47.0,2.0,0.1,779.3845934999999,4357.0,12.0,404501150.0
862,georgia,2003,Developing,72.7,132.0,1,70.54185252,216,47.5,2.0,0.1,928.1822699999999,431.0,12.0,187954026.0
863,georgia,2004,Developing,72.3,134.0,1,7.132564768,6847,48.1,1.0,0.1,127.367228,4245.0,12.0,237325590.0
864,georgia,2005,Developing,73.9,128.0,1,9.444875415,1356,48.6,1.0,0.1,153.57521,419.0,12.0,206202330.0
865,georgia,2006,Developing,73.9,126.0,1,110.11382859999999,334,49.2,1.0,0.1,1872.6841600000002,4136.0,13.0,527376271.0
866,georgia,2007,Developing,74.4,12.0,1,106.164686,44,49.9,1.0,0.1,2492.12878,482.0,13.0,218428145.0
867,georgia,2008,Developing,73.9,128.0,1,151.762567,56,5.5,1.0,0.1,3174.9491,43.0,13.0,256416164.0
868,georgia,2009,Developing,73.2,133.0,1,18.5314303,23,51.3,1.0,0.1,276.58851200000004,3978.0,13.0,1146869616.0
869,georgia,2010,Developing,73.8,132.0,1,194.1732658,22,52.0,1.0,0.1,2964.47734,3926.0,13.0,440234286.0
870,georgia,2011,Developing,73.9,127.0,1,198.94876000000002,64,52.8,1.0,0.1,3725.63221,3875.0,13.0,563377756.0
871,georgia,2012,Developing,74.2,13.0,1,158.2576025,31,53.6,1.0,0.1,4142.869175,3825.0,13.0,428914997.0
872,georgia,2013,Developing,74.5,128.0,1,180.3787034,7872,54.4,1.0,0.1,4274.376857,3776.0,14.0,379520124.0
873,georgia,2014,Developing,74.5,125.0,1,221.482875,3188,55.3,1.0,0.1,4429.6575,3727.0,14.0,494884777.0
874,georgia,2015,Developing,74.4,129.0,1,0.0,431,56.2,1.0,0.1,3764.6491200000005,37171.0,14.0,259530260.0
875,germany,2001,Developed,78.3,92.0,3,4057.6373829999998,6024,55.6,4.0,0.1,23687.316890000002,82349925.0,16.0,831016.0
876,germany,2004,Developed,79.1,86.0,3,5842.374765,121,57.1,3.0,0.1,34165.9343,8251626.0,16.0,1190000.0
877,germany,2005,Developed,79.2,85.0,3,6012.92584,778,57.6,3.0,0.1,34696.6292,82469422.0,16.0,76440.0
878,germany,2006,Developed,79.6,84.0,3,6407.535954,2307,58.0,3.0,0.1,36447.87232,82376451.0,17.0,40000.0
879,germany,2007,Developed,79.8,82.0,3,7777.556353,567,58.5,3.0,0.1,41814.8191,82266372.0,17.0,480000.0
880,germany,2008,Developed,79.9,8.0,2,8285.264654999999,917,59.0,3.0,0.1,45699.198319999996,821197.0,17.0,48000.0
881,germany,2009,Developed,80.0,79.0,2,7641.2706450000005,574,59.5,3.0,0.1,41732.7725,819237.0,17.0,61108.0
882,germany,2010,Developed,81.0,76.0,2,7584.078579000001,780,59.9,3.0,0.1,41785.55691,8177693.0,17.0,2036128.0
883,germany,2011,Developed,85.0,74.0,2,869.7907349999999,1607,6.4,3.0,0.1,4681.3279600000005,8274983.0,17.0,2898120.0
884,germany,2012,Developed,86.0,71.0,2,839.9133199999999,166,6.9,3.0,0.1,4465.24891,8425823.0,17.0,1221432.0
885,germany,2013,Developed,86.0,71.0,2,895.8779502999998,1771,61.4,3.0,0.1,4653.91143,864565.0,17.0,40338.0
886,germany,2014,Developed,89.0,69.0,2,941.7562909,443,61.9,3.0,0.1,4792.65288,89825.0,17.0,627586.0
887,germany,2015,Developed,81.0,68.0,2,0.0,2464,62.3,3.0,0.1,41176.88158,81686611.0,17.0,60216.0
888,ghana,2000,Developing,57.2,38.0,43,20.65432873,23068,19.5,65.0,3.6,263.1124679,18938762.0,8.0,66760619.0
889,ghana,2001,Developing,57.4,39.0,42,25.55981288,13476,2.1,64.0,3.5,273.6596668,1942165.0,8.0,125709493.0
890,ghana,2002,Developing,57.6,31.0,42,3.336437969,12289,2.7,63.0,3.5,39.484473,19924522.0,8.0,136631639.0
891,ghana,2003,Developing,57.9,38.0,41,31.09435342,1939,21.2,63.0,3.4,373.2815537,2446782.0,8.0,154686673.0
892,ghana,2004,Developing,58.3,34.0,41,53.23775977,60,21.8,62.0,3.2,423.19363889999994,2986536.0,8.0,167528976.0
893,ghana,2005,Developing,58.9,296.0,41,78.71123825,435,22.4,62.0,3.1,498.17239400000005,215429.0,8.0,142708508.0
894,ghana,2006,Developing,59.4,288.0,41,129.02633640000002,420,23.0,62.0,2.9,922.9351677000001,22113425.0,9.0,162145311.0
895,ghana,2007,Developing,59.9,28.0,41,3.181373629,6,23.6,61.0,2.6,19.686718,227212.0,9.0,667886143.0
896,ghana,2008,Developing,63.0,275.0,41,161.01064350000001,82,24.2,61.0,2.2,1224.41554,2329864.0,10.0,150003476.0
897,ghana,2009,Developing,66.0,271.0,41,30.72290501,101,24.9,60.0,2.1,186.76538,2393831.0,10.0,232891394.0
898,ghana,2010,Developing,69.0,267.0,40,195.9824626,641,25.5,59.0,1.9,1312.6755699999999,2451214.0,11.0,323110951.0
899,ghana,2011,Developing,61.2,263.0,40,225.2219474,120,26.1,58.0,1.3,1574.978653,25121796.0,11.0,433582598.0
900,ghana,2012,Developing,61.6,257.0,39,151.899429,1613,26.7,56.0,0.9,1629.8222,2573349.0,11.0,424510615.0
901,ghana,2013,Developing,61.9,254.0,38,28.66897829,319,27.3,55.0,0.9,1814.4922969999998,26346251.0,12.0,287180842.0
902,ghana,2014,Developing,62.1,253.0,37,97.67794571,124,28.0,54.0,0.8,1432.2279429999999,26962563.0,12.0,307195685.0
903,ghana,2015,Developing,62.4,249.0,37,0.0,23,28.6,52.0,0.7,1361.11395,27582821.0,11.0,485295398.0
904,greece,2000,Developing,78.2,84.0,1,122.1823517,56,57.4,1.0,0.1,1242.9537300000002,18588.0,14.0,16714126.0
905,greece,2001,Developing,78.7,83.0,1,1403.022211,12,58.0,1.0,0.1,12538.178829999999,1862132.0,14.0,10853310.0
906,greece,2002,Developing,79.0,81.0,1,160.8897265,5,58.6,1.0,0.1,1411.31339,19222.0,15.0,1438000.0
907,greece,2003,Developing,79.1,81.0,0,2124.921517,0,59.2,1.0,0.1,18477.57841,19287.0,15.0,15115278.0
908,greece,2004,Developing,79.2,81.0,0,287.6124519,1,59.9,1.0,0.1,21955.148999999998,1955141.0,15.0,1136000.0
909,greece,2005,Developing,79.3,81.0,0,2785.139364,122,6.5,1.0,0.1,22551.73574,1987314.0,16.0,2326000.0
910,greece,2006,Developing,79.7,77.0,0,318.5806628,0,61.2,1.0,0.1,2481.15781,112362.0,16.0,63511200.0
911,greece,2007,Developing,79.4,8.0,0,3632.243121,2,61.8,0.0,0.1,28827.326360000003,1148473.0,16.0,1766880.0
912,greece,2008,Developing,79.9,77.0,0,3682.8871700000004,1,62.4,0.0,0.1,31997.2821,1177841.0,16.0,2507635.0
913,greece,2009,Developing,80.0,78.0,0,372.6854142,2,63.1,0.0,0.1,2971.973,111717.0,16.0,1966722.0
914,greece,2010,Developing,83.0,76.0,0,3189.7544390000003,149,63.7,0.0,0.1,26917.758980000002,11121341.0,16.0,626123.0
915,greece,2011,Developing,85.0,76.0,0,3192.887363,40,64.3,0.0,0.1,25916.293530000003,1114899.0,17.0,79783544.0
916,greece,2012,Developing,84.0,76.0,0,2528.992935,3,64.9,0.0,0.1,22242.681930000002,114511.0,17.0,4392347.0
917,greece,2013,Developing,86.0,74.0,0,2183.106986,3,65.4,0.0,0.1,21874.8195,1965211.0,17.0,1566051.0
918,greece,2014,Developing,88.0,73.0,0,2163.043414,1,66.0,0.0,0.1,21673.7817,1892413.0,17.0,1347163.0
919,greece,2015,Developing,81.0,72.0,0,0.0,1,66.5,0.0,0.1,187.78991000000002,182883.0,17.0,1718450.0
920,grenada,2000,Developing,74.0,182.0,0,676.5453878,0,37.7,0.0,0.1,5117.5899229999995,,14.0,445000.0
921,grenada,2001,Developing,77.0,178.0,0,81.11355954,0,38.2,0.0,0.1,519.958715,,14.0,544000.0
922,grenada,2002,Developing,79.0,176.0,0,513.3465408,0,38.8,0.0,0.1,5292.232379,,14.0,607742.0
923,grenada,2003,Developing,71.1,173.0,0,77.9454329,0,39.4,0.0,0.1,5773.73577,,15.0,626000.0
924,grenada,2004,Developing,73.0,187.0,0,100.965873,0,39.9,0.0,0.1,5836.17763,,15.0,2207196.0
925,grenada,2005,Developing,71.5,169.0,0,119.55486940000002,0,4.5,0.0,0.1,6754.512393000001,,15.0,3380265.0
926,grenada,2006,Developing,71.7,167.0,0,662.2663687,0,41.1,0.0,0.1,6764.722867,,15.0,1345698.0
927,grenada,2007,Developing,71.9,164.0,0,95.19375921,0,41.8,0.0,0.1,7322.596862,,15.0,732112.0
928,grenada,2008,Developing,72.1,162.0,0,754.9597129,0,42.4,0.0,0.1,7946.944345999999,,15.0,226736.0
929,grenada,2009,Developing,72.4,158.0,0,146.4384488,0,43.1,0.0,0.1,7395.88125,,16.0,755402.0
930,grenada,2010,Developing,72.6,154.0,0,145.84019980000002,0,43.9,0.0,0.1,7365.666659,,16.0,3960281.0
931,grenada,2011,Developing,72.9,15.0,0,11.56715633,0,44.7,0.0,0.1,741.48438,,16.0,767450.0
932,grenada,2012,Developing,73.1,146.0,0,865.9999782,0,45.6,0.0,0.1,7583.1872,,16.0,772344.0
933,grenada,2013,Developing,73.3,144.0,0,780.4459281000001,0,46.5,0.0,0.1,7955.6159849999995,,16.0,926550.0
934,grenada,2014,Developing,73.5,143.0,0,789.2764615,0,47.4,0.0,0.1,8569.776998000001,,16.0,991550.0
935,grenada,2015,Developing,73.6,142.0,0,0.0,0,48.4,0.0,0.1,9212.192824,,16.0,792000.0
936,guatemala,2000,Developing,67.7,221.0,17,238.73698080000003,0,4.4,21.0,0.2,1655.596261,1165743.0,8.0,71834183.0
937,guatemala,2001,Developing,68.4,211.0,16,225.0619956,0,41.1,20.0,0.3,1568.376276,11924946.0,9.0,157506421.0
938,guatemala,2002,Developing,69.3,21.0,16,25.25040918,0,41.7,20.0,0.3,171.771491,1228848.0,9.0,182440243.0
939,guatemala,2003,Developing,69.4,24.0,15,249.32629480000003,0,42.4,19.0,0.4,1753.349471,125478.0,9.0,177089343.0
940,guatemala,2004,Developing,69.6,21.0,15,288.4016258,0,43.1,18.0,0.4,1872.73783,12796925.0,9.0,158360235.0
941,guatemala,2005,Developing,69.2,28.0,14,41.50845637,0,43.8,18.0,0.4,277.83437999999995,139628.0,10.0,124842796.0
942,guatemala,2006,Developing,69.7,24.0,14,352.0244894,0,44.5,17.0,0.4,2256.56724,133978.0,10.0,191467336.0
943,guatemala,2007,Developing,75.0,192.0,13,380.96324289999995,0,45.2,16.0,0.4,2489.955836,137286.0,10.0,150069740.0
944,guatemala,2008,Developing,79.0,19.0,13,472.2234994,0,45.9,15.0,0.4,2794.22189,146366.0,10.0,195348194.0
945,guatemala,2009,Developing,76.0,198.0,12,445.44233710000003,0,46.5,15.0,0.4,2635.7534739999996,1431628.0,10.0,231271427.0
946,guatemala,2010,Developing,77.0,196.0,12,443.32482539999995,0,47.2,14.0,0.4,2825.5247,1463417.0,11.0,284105285.0
947,guatemala,2011,Developing,71.1,193.0,11,457.77458449999995,0,47.9,14.0,0.4,3187.845296,14948919.0,11.0,277148601.0
948,guatemala,2012,Developing,71.3,189.0,11,484.7187892,0,48.6,13.0,0.4,3299.65139,1527156.0,11.0,257460756.0
949,guatemala,2013,Developing,71.4,189.0,11,582.1469582999999,0,49.3,13.0,0.4,3452.8289340000006,15596214.0,11.0,265385576.0
950,guatemala,2014,Developing,71.7,187.0,10,657.5282797,0,49.9,13.0,0.4,3687.7637670000004,15923559.0,11.0,304032885.0
951,guatemala,2015,Developing,71.9,186.0,10,0.0,0,5.6,12.0,0.4,3923.573344,16252429.0,11.0,283770336.0
952,guinea,2000,Developing,52.5,328.0,37,2.215986136,11294,16.6,60.0,3.0,34.516918,888546.0,5.0,36702939.0
953,guinea,2001,Developing,52.5,336.0,36,19.89790929,7408,16.9,58.0,3.0,315.83983,8971139.0,5.0,123596929.0
954,guinea,2002,Developing,52.9,337.0,35,21.337818399999996,2151,17.3,56.0,3.0,322.811171,9137345.0,6.0,78674519.0
955,guinea,2003,Developing,53.3,338.0,34,2.39524067,2497,17.7,55.0,2.9,37.193178100000004,939848.0,6.0,102146708.0
956,guinea,2004,Developing,54.0,334.0,33,18.93011259,10,18.1,53.0,2.8,386.32882830000005,949229.0,5.0,116486714.0
957,guinea,2005,Developing,54.7,327.0,32,1.099665984,99,18.5,51.0,2.7,33.424498,9679745.0,7.0,98865244.0
958,guinea,2006,Developing,55.6,317.0,31,10.3839337,4,19.0,49.0,2.6,296.68382,9881428.0,7.0,70961887.0
959,guinea,2007,Developing,56.4,36.0,31,1.399626733,3,19.4,48.0,2.4,49.456775,196727.0,8.0,67680071.0
960,guinea,2008,Developing,56.8,33.0,30,19.68510257,89,19.8,47.0,2.3,437.4467238,1323142.0,8.0,47028816.0
961,guinea,2009,Developing,57.3,297.0,29,24.84763562,264,2.3,46.0,2.3,436.68955389999996,1556524.0,8.0,68771054.0
962,guinea,2010,Developing,57.8,291.0,29,29.74734049,45,2.8,44.0,2.2,438.7513346,179417.0,8.0,46049247.0
963,guinea,2011,Developing,58.1,29.0,28,42.2547904,11,21.2,43.0,2.0,459.2912,113517.0,8.0,48291033.0
964,guinea,2012,Developing,58.4,288.0,28,4.344930862,6,21.7,42.0,1.9,52.3485646,11281469.0,9.0,58033715.0
965,guinea,2013,Developing,58.8,284.0,27,5.140668848,53,22.2,41.0,1.0,54.169323999999996,11536615.0,9.0,60522517.0
966,guinea,2014,Developing,58.1,299.0,27,50.57976483,175,22.7,41.0,0.5,561.997387,118559.0,9.0,61938388.0
967,guinea,2015,Developing,59.0,284.0,26,0.0,243,23.3,40.0,0.5,554.48766,1291533.0,9.0,257398975.0
968,guyana,2000,Developing,65.4,246.0,1,16.75480888,0,35.7,1.0,1.1,946.599372,75331.0,11.0,8771180.0
969,guyana,2001,Developing,65.4,247.0,1,15.54978677,0,36.4,1.0,1.7,925.5825460000001,752263.0,11.0,22073702.0
970,guyana,2002,Developing,65.3,244.0,1,10.936338800000001,0,37.1,1.0,2.3,96.86748270000001,751884.0,11.0,11940662.0
971,guyana,2003,Developing,65.3,237.0,1,16.47949015,0,37.8,1.0,2.1,986.7958173000001,751857.0,11.0,21920469.0
972,guyana,2004,Developing,65.1,237.0,1,1.776181042,0,38.4,1.0,1.9,145.58861000000002,751652.0,11.0,37209429.0
973,guyana,2005,Developing,65.0,238.0,1,17.46405901,0,39.0,1.0,1.8,198.45521599999998,75946.0,11.0,40388816.0
974,guyana,2006,Developing,65.2,24.0,1,170.6325842,0,39.6,1.0,1.1,1945.6395,74961.0,12.0,44479697.0
975,guyana,2007,Developing,65.7,232.0,1,362.8702271,0,4.3,1.0,1.9,2327.58324,747869.0,11.0,44416130.0
976,guyana,2008,Developing,66.3,218.0,1,493.32792930000005,0,4.9,1.0,0.8,2576.124957,746314.0,11.0,62810043.0
977,guyana,2009,Developing,66.1,218.0,0,466.66936979999997,0,41.6,1.0,0.3,2716.3525600000003,745693.0,11.0,51028197.0
978,guyana,2010,Developing,65.9,221.0,0,48.02859441,0,42.4,1.0,0.4,326.28121200000004,746556.0,10.0,45611697.0
